CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15008959,538,Spain,Female,36,1,49869.39,1,0,0,50370.97,0
15008960,609,France,Female,28,10,130720.46,1,1,0,124915.79,0
15008961,618,Germany,Male,40,4,118272.42,2,1,1,20151.95,0
15008962,804,France,Female,45,0,0.0,2,1,1,48269.76,0
15008963,647,France,Male,44,10,79208.24,2,1,1,110562.41,1
15008964,846,Germany,Male,26,0,28314.71,1,1,1,155945.02,0
15008965,731,Germany,Male,39,3,0.0,2,1,1,173783.85,0
15008966,616,Germany,Male,31,6,0.0,1,1,0,85298.6,0
15008967,541,Germany,Male,48,6,0.0,1,1,0,195204.74,1
15008968,552,Germany,Male,36,7,0.0,1,0,1,154734.4,0
15008969,713,France,Male,22,8,0.0,2,0,0,80502.27,0
15008970,850,France,Male,35,3,151349.97,1,0,0,78306.62,1
15008971,604,Germany,Male,42,1,0.0,2,1,1,87970.91,0
15008972,588,France,Female,40,9,79289.99,1,0,1,149441.95,0
15008973,712,France,Female,32,9,0.0,2,0,1,63968.47,0
15008974,631,France,Male,32,2,104081.81,1,1,0,20459.79,0
15008975,605,Germany,Female,28,8,0.0,3,0,1,112572.12,0
15008976,799,France,Female,34,10,0.0,1,1,0,123375.9,0
15008977,796,Germany,Female,29,7,59264.61,1,1,1,188066.31,0
15008978,677,Germany,Male,47,5,112753.75,1,1,0,26929.43,0
15008979,587,France,Male,28,10,138309.95,2,1,1,106688.75,0
15008980,687,Spain,Female,39,2,120377.97,1,1,1,43273.11,0
15008981,748,Germany,Female,38,9,79738.74,1,0,1,151251.49,0
15008982,779,Germany,Male,47,7,0.0,1,0,0,70770.19,0
15008983,757,Germany,Male,48,1,0.0,1,1,0,127593.12,1
15008984,401,France,Female,44,10,0.0,2,1,1,34489.87,0
15008985,697,Germany,Female,41,3,0.0,3,1,1,116223.75,1
15008986,723,France,Female,27,3,68610.42,2,1,1,3064.68,0
15008987,738,Spain,Male,27,8,0.0,2,1,0,168150.94,0
15008988,684,Spain,Male,29,7,0.0,1,0,0,118088.47,0
15008989,654,Germany,Male,45,6,0.0,2,1,0,44110.49,0
15008990,621,France,Male,38,3,101022.74,2,0,0,66917.84,0
15008991,573,France,Male,46,6,0.0,1,0,1,30004.6,0
15008992,589,France,Female,48,0,82173.18,1,1,0,134605.76,0
15008993,782,France,Male,30,10,0.0,1,1,1,74941.73,0
15008994,718,France,Female,38,7,96635.09,3,0,1,190865.05,0
15008995,729,Germany,Male,37,7,79008.34,1,1,0,178939.28,0
15008996,595,France,Male,34,8,113365.73,4,1,1,162832.04,0
15008997,701,Spain,Male,32,8,0.0,1,1,1,52988.62,0
15008998,826,France,Male,49,0,0.0,1,1,1,58291.11,0
15008999,663,Spain,Female,38,9,63173.02,1,1,0,81777.28,0
15009000,725,Spain,Male,38,6,148913.98,1,0,1,183656.73,0
15009001,601,Germany,Male,29,0,58486.75,3,1,1,94741.58,0
15009002,612,Germany,Male,44,5,158350.02,2,1,0,19171.37,0
15009003,677,France,Male,27,4,113343.0,1,1,0,46672.24,0
15009004,583,Germany,Female,42,10,99438.13,2,1,1,9532.26,0
15009005,578,France,Male,42,1,0.0,1,0,0,11508.54,0
15009006,633,France,Female,33,2,100034.93,3,0,0,184577.7,0
15009007,669,Germany,Female,41,7,152772.37,1,0,1,123401.59,0
15009008,591,France,Male,39,1,103662.71,2,1,0,20272.32,0
15009009,666,Germany,Male,37,10,129583.75,2,1,0,116743.44,0
15009010,542,France,Female,38,3,96280.04,3,1,1,194272.06,0
15009011,665,France,Female,38,2,136120.85,2,0,1,3048.7,0
15009012,468,France,Male,39,6,200448.56,3,1,0,149011.5,0
15009013,753,France,Male,38,7,33903.94,1,1,0,35281.19,0
15009014,500,France,Male,26,3,109527.67,2,1,1,75426.08,0
15009015,799,France,Male,36,5,0.0,1,1,1,22829.02,0
15009016,691,France,Male,40,2,0.0,2,1,0,1302.61,0
15009017,706,Spain,Male,38,6,98101.2,1,1,0,20096.17,0
15009018,607,France,Male,47,7,0.0,1,1,1,114561.21,0
15009019,702,Germany,Male,44,6,52568.84,2,1,0,180219.87,1
15009020,668,France,Male,29,3,200823.2,1,0,1,4318.42,0
15009021,539,Spain,Female,36,9,33934.41,1,1,0,12580.31,0
15009022,723,France,Female,34,8,112754.85,1,1,1,32585.67,0
15009023,570,France,Female,37,9,0.0,2,1,1,194617.01,0
15009024,850,Germany,Male,37,7,80800.18,1,0,0,34053.43,0
15009025,574,France,Female,44,5,36201.57,2,1,1,93892.76,0
15009026,494,Germany,Male,39,1,117012.66,1,0,1,8383.03,1
15009027,812,France,Female,50,9,97987.6,1,0,0,170138.26,0
15009028,724,Spain,Male,40,6,121344.02,1,0,0,189508.8,0
15009029,693,France,Male,29,8,18044.31,2,1,1,151247.88,0
15009030,596,France,Female,33,8,0.0,1,1,1,112658.49,1
15009031,656,Germany,Female,44,8,0.0,1,1,1,49780.75,0
15009032,634,France,Female,21,8,123183.49,2,1,1,35785.84,0
15009033,735,Spain,Male,24,5,119069.35,2,1,1,103125.58,0
15009034,593,France,Male,38,0,0.0,2,1,0,58122.68,0
15009035,601,Germany,Male,47,5,0.0,1,1,1,134092.89,0
15009036,719,France,Female,51,4,90620.95,2,1,0,53026.8,0
15009037,777,Spain,Female,35,6,0.0,4,0,1,34053.28,0
15009038,612,Germany,Female,48,7,110704.64,2,1,0,116314.39,0
15009039,712,France,Male,38,0,117448.76,1,1,0,152170.56,0
15009040,749,France,Female,22,9,30996.78,1,1,1,14762.99,0
15009041,561,France,Male,37,3,0.0,4,0,0,123828.4,0
15009042,623,Spain,Male,31,3,102301.65,2,0,0,163101.99,0
15009043,485,France,Male,47,0,0.0,1,1,0,1278.5,1
15009044,847,France,Male,37,10,0.0,1,0,1,44794.74,0
15009045,673,France,Male,25,3,148420.77,2,1,0,59723.15,0
15009046,737,France,Male,23,6,0.0,4,1,1,2819.96,0
15009047,612,Germany,Male,37,5,0.0,1,1,1,135601.06,0
15009048,602,Spain,Male,18,3,76376.89,1,1,1,83883.45,0
15009049,639,Germany,Male,32,1,110475.91,1,1,1,129479.38,0
15009050,633,Spain,Male,40,6,0.0,2,0,0,80992.53,1
15009051,850,Germany,Male,27,7,130739.91,2,0,1,34796.09,0
15009052,688,France,Female,47,8,132924.37,2,1,1,103158.24,0
15009053,715,France,Female,49,8,0.0,1,0,0,144653.19,0
15009054,652,Germany,Male,27,3,0.0,1,1,0,30949.37,0
15009055,657,Spain,Female,35,2,66001.83,1,0,0,70757.02,1
15009056,715,Spain,Female,47,4,115227.98,3,1,0,146893.83,1
15009057,646,France,Male,37,5,147735.11,1,1,0,131281.95,1
15009058,784,France,Male,24,7,86367.55,2,1,1,199908.65,0
15009059,570,France,Female,36,2,61719.57,2,1,1,34705.24,0
15009060,766,Spain,Female,29,5,91935.24,2,1,1,68824.28,0
15009061,762,Spain,Female,49,4,3973.54,1,1,0,39626.91,0
15009062,850,Spain,Female,44,6,34742.97,1,1,0,48839.35,0
15009063,482,France,Male,34,8,0.0,1,1,0,39150.84,0
15009064,753,Germany,Male,39,6,34749.83,1,1,1,197819.09,0
15009065,586,France,Male,24,10,130913.04,2,1,0,129274.2,0
15009066,735,France,Male,30,5,98601.77,2,1,1,16938.53,0
15009067,735,Germany,Male,53,8,48963.04,2,1,0,104117.98,1
15009068,567,France,Male,38,9,0.0,2,1,1,16574.19,0
15009069,718,France,Male,47,3,82376.74,1,1,0,78112.66,1
15009070,617,Spain,Male,40,0,0.0,2,1,0,128032.18,0
15009071,583,Spain,Male,51,7,246408.85,1,0,0,9501.33,0
15009072,469,France,Male,18,5,117198.87,4,1,0,9285.67,1
15009073,785,Germany,Male,36,5,0.0,1,1,1,50127.83,0
15009074,641,France,Male,54,4,0.0,2,0,1,131817.99,0
15009075,549,Germany,Female,47,9,0.0,1,1,0,184914.93,1
15009076,680,Spain,Female,51,10,0.0,1,0,0,54368.36,1
15009077,660,Spain,Male,37,2,0.0,2,1,1,191295.76,0
15009078,561,Germany,Male,32,5,0.0,3,0,0,109667.11,1
15009079,563,France,Female,27,0,0.0,1,1,0,100561.12,1
15009080,756,France,Male,27,6,0.0,2,0,0,20650.47,0
15009081,670,France,Female,46,5,107227.79,1,0,0,191093.03,0
15009082,587,France,Male,43,4,26723.07,1,1,0,158296.06,1
15009083,613,Spain,Female,37,2,0.0,2,0,0,659.41,0
15009084,614,France,Female,43,7,61117.51,1,1,0,158587.85,1
15009085,488,France,Female,39,3,140958.08,2,1,1,110673.13,0
15009086,740,France,Male,47,8,0.0,1,1,1,19958.56,0
15009087,614,Spain,Female,47,8,0.0,1,1,0,140256.45,0
15009088,635,France,Female,27,4,0.0,1,1,1,133218.41,0
15009089,703,Germany,Female,40,10,0.0,2,0,1,136404.44,0
15009090,769,France,Male,21,6,122984.25,2,0,0,175127.24,0
15009091,669,France,Female,39,5,0.0,2,1,0,152020.01,1
15009092,545,France,Male,44,5,0.0,2,1,1,182197.74,0
15009093,626,Germany,Male,24,3,0.0,2,0,1,76429.78,0
15009094,643,Germany,Female,33,9,0.0,1,0,1,112440.25,0
15009095,474,Spain,Male,38,7,0.0,1,1,1,197160.72,0
15009096,695,France,Female,40,10,44823.63,1,1,0,118032.87,0
15009097,713,France,Female,35,10,0.0,4,1,1,84486.4,0
15009098,658,Spain,Male,26,10,159700.44,1,1,0,93441.07,0
15009099,569,France,Female,37,9,0.0,3,0,0,147750.14,0
15009100,670,Germany,Female,21,2,21432.95,2,1,0,73039.49,0
15009101,748,Spain,Male,35,4,88240.96,2,0,1,9632.37,1
15009102,629,France,Female,33,0,100017.42,1,1,1,182924.98,0
15009103,726,Germany,Male,36,0,124040.23,1,1,1,96385.85,1
15009104,691,France,Male,32,8,152856.88,2,1,0,103760.22,0
15009105,468,France,Male,22,3,0.0,2,1,1,72397.65,0
15009106,600,France,Male,34,8,163820.48,2,0,1,184023.81,0
15009107,700,Spain,Male,47,6,0.0,1,1,1,36927.26,0
15009108,662,France,Female,50,9,0.0,2,0,0,78151.0,1
15009109,740,Germany,Female,62,7,0.0,1,1,0,75868.98,1
15009110,672,Spain,Male,54,10,0.0,1,0,0,100583.16,0
15009111,712,Germany,Male,26,8,65035.3,2,1,0,193824.18,0
15009112,617,Germany,Male,33,0,0.0,4,1,1,40052.03,1
15009113,682,France,Male,37,6,68962.58,4,1,1,127006.71,0
15009114,551,France,Male,37,7,0.0,1,1,0,111579.32,0
15009115,733,France,Male,38,1,112168.11,2,1,1,52481.65,0
15009116,676,Germany,Male,62,9,147727.2,2,0,0,82679.11,1
15009117,533,Spain,Male,27,8,51549.71,2,1,0,84462.04,0
15009118,628,Spain,Female,30,0,0.0,2,0,0,46334.61,0
15009119,850,Spain,Female,54,2,46069.63,2,1,0,96902.79,0
15009120,631,Spain,Male,31,10,68568.51,2,0,1,37161.07,0
15009121,620,France,Male,41,8,88184.06,2,1,1,41303.52,0
15009122,577,Germany,Male,48,0,70251.72,1,0,1,169804.31,0
15009123,546,Spain,Female,42,3,0.0,4,0,1,186764.08,0
15009124,556,France,Female,39,9,55260.96,1,0,1,77935.38,0
15009125,843,Spain,Female,47,5,142338.89,3,1,0,2100.72,0
15009126,685,France,Female,29,5,0.0,1,1,1,178055.78,0
15009127,514,Germany,Male,33,3,173249.8,2,0,1,158250.89,0
15009128,651,Germany,Female,43,9,72355.21,2,1,0,83201.81,1
15009129,748,Spain,Male,18,9,131696.8,1,1,0,123893.09,1
15009130,690,France,Male,52,9,157069.13,3,0,0,182817.84,0
15009131,517,Germany,Female,41,9,0.0,2,1,0,197515.14,1
15009132,712,Germany,Male,39,0,198785.96,2,1,0,93200.62,0
15009133,652,France,Female,21,4,52657.28,2,1,1,93833.55,0
15009134,670,Spain,Male,25,4,0.0,1,1,0,174228.78,0
15009135,827,Germany,Female,34,2,0.0,1,1,0,149162.54,0
15009136,648,Germany,Male,46,10,103450.63,1,1,0,159226.89,0
15009137,582,France,Male,18,2,115073.87,3,1,0,123802.38,0
15009138,483,France,Female,45,3,100272.5,1,1,1,72989.62,1
15009139,583,Germany,Female,34,2,189358.98,1,0,0,38170.13,1
15009140,577,France,Female,35,2,70859.72,2,1,1,190571.22,1
15009141,466,France,Female,40,2,0.0,2,1,1,30422.45,0
15009142,714,Spain,Female,40,6,102314.92,1,1,0,89533.94,0
15009143,698,Germany,Female,30,8,60187.45,3,1,1,95564.02,0
15009144,647,Germany,Male,44,10,0.0,1,1,1,178113.32,0
15009145,554,France,Male,18,0,238828.85,1,0,1,142022.67,0
15009146,673,France,Male,33,7,0.0,2,1,0,48110.95,0
15009147,710,France,Female,39,9,121768.95,1,0,0,40094.35,0
15009148,819,France,Male,34,0,22310.73,1,1,0,189427.36,0
15009149,683,Germany,Female,19,8,32986.25,3,1,1,8734.88,0
15009150,694,Germany,Male,45,7,0.0,1,0,1,178971.76,0
15009151,666,France,Female,25,5,0.0,1,1,1,43614.26,0
15009152,631,France,Male,37,5,0.0,2,0,1,18006.64,0
15009153,725,France,Male,39,10,0.0,1,0,0,56799.14,0
15009154,644,France,Female,38,9,109822.67,2,1,1,110446.33,1
15009155,635,France,Male,49,6,119016.51,1,1,0,172132.08,0
15009156,614,Spain,Male,37,7,82864.49,1,1,1,135321.87,0
15009157,621,Germany,Male,42,6,136799.99,1,1,0,154632.34,0
15009158,682,Germany,Male,37,0,37893.67,2,1,0,182759.83,0
15009159,709,France,Male,44,9,162482.8,2,1,1,1110.62,0
15009160,581,Spain,Female,51,3,0.0,1,0,1,130222.12,0
15009161,670,Germany,Male,39,3,126936.62,2,1,1,77097.53,1
15009162,564,Spain,Female,45,8,0.0,2,1,1,122582.97,0
15009163,710,France,Male,52,8,0.0,2,1,1,10583.05,0
15009164,791,Spain,Female,51,2,0.0,3,1,0,30086.21,0
15009165,702,Spain,Female,34,10,0.0,2,1,1,143593.8,0
15009166,619,Spain,Male,48,8,63311.35,2,1,1,176293.02,0
15009167,748,France,Male,40,4,0.0,1,1,0,99525.54,0
15009168,531,France,Male,49,10,0.0,2,1,0,38772.75,1
15009169,679,France,Female,43,5,69796.74,1,1,0,147359.97,0
15009170,850,France,Female,40,6,0.0,1,1,1,10296.09,0
15009171,565,Spain,Female,42,2,92712.65,2,1,1,145793.78,0
15009172,618,France,Male,40,3,138053.21,2,1,1,161741.11,0
15009173,628,France,Male,40,4,0.0,1,1,0,12206.72,0
15009174,542,France,Male,36,0,119271.53,1,0,1,80683.19,0
15009175,577,France,Male,35,7,140761.7,3,1,1,24491.71,0
15009176,652,France,Male,55,10,152618.02,1,1,0,164100.49,0
15009177,804,Spain,Male,42,6,123223.06,2,1,0,164097.73,1
15009178,696,Germany,Female,32,10,87969.19,1,1,0,184465.5,0
15009179,757,France,Male,35,1,0.0,1,0,1,26468.41,0
15009180,730,France,Female,48,6,0.0,1,1,1,143987.83,0
15009181,683,France,Male,30,8,0.0,1,0,1,177817.46,0
15009182,478,France,Female,23,4,0.0,2,0,0,88086.61,0
15009183,804,Germany,Female,23,10,19102.62,1,0,1,65661.62,0
15009184,748,Germany,Female,20,5,146445.19,1,1,0,142901.08,1
15009185,677,Germany,Female,25,4,0.0,2,1,0,81306.6,0
15009186,527,Germany,Female,26,0,0.0,1,0,0,89087.07,0
15009187,510,France,Female,51,5,0.0,1,0,1,144412.99,1
15009188,535,Spain,Male,37,6,66850.63,3,1,1,90511.74,0
15009189,583,Spain,Female,34,4,52859.86,1,1,0,164853.36,1
15009190,685,Spain,Female,23,2,0.0,3,0,1,141029.26,1
15009191,626,France,Female,36,5,65660.74,1,1,0,189374.71,0
15009192,658,Spain,Male,20,10,104071.29,2,1,0,107800.76,0
15009193,703,Spain,Male,34,6,169293.17,1,1,0,131693.08,0
15009194,775,Spain,Female,58,9,43624.81,1,0,1,11856.97,0
15009195,589,France,Female,44,9,73415.99,1,1,0,154578.23,0
15009196,489,Germany,Male,35,8,47724.17,3,1,0,124428.6,0
15009197,572,Spain,Male,44,6,105157.78,2,0,1,96181.55,0
15009198,707,Germany,Male,32,2,36884.55,1,0,1,194389.61,0
15009199,730,Germany,Male,29,0,105113.73,2,0,1,79102.46,0
15009200,732,Spain,Male,55,6,0.0,2,0,1,27091.87,0
15009201,583,France,Male,26,7,103208.49,1,1,1,55846.98,0
15009202,681,Germany,Female,34,10,107498.67,1,0,1,182146.97,0
15009203,796,France,Male,41,0,0.0,2,0,0,41935.78,0
15009204,722,Spain,Male,28,4,0.0,4,1,1,193151.88,0
15009205,481,France,Female,44,7,168434.71,1,1,1,135898.8,0
15009206,645,Germany,Female,34,9,16130.84,2,1,1,40376.06,1
15009207,617,Germany,Female,44,6,59362.32,1,1,1,13288.53,0
15009208,506,Spain,Male,43,1,81859.52,2,0,0,94551.55,1
15009209,790,Germany,Female,35,3,0.0,1,1,1,100538.51,1
15009210,517,Spain,Male,55,5,114894.54,1,0,1,69771.57,0
15009211,640,Spain,Female,31,6,0.0,2,1,1,9073.75,0
15009212,775,France,Female,51,6,113876.24,2,0,0,184938.21,0
15009213,565,France,Male,49,2,134479.32,1,1,0,119731.09,0
15009214,646,France,Male,55,7,0.0,2,1,1,96894.93,0
15009215,697,France,Male,39,6,33159.21,2,1,0,71348.88,0
15009216,573,Germany,Female,30,3,86535.98,2,0,1,135378.79,0
15009217,594,Spain,Male,58,9,120841.12,1,0,0,105634.06,0
15009218,678,Spain,Female,34,3,0.0,3,1,1,169569.43,0
15009219,711,France,Male,29,3,0.0,2,1,1,111347.12,0
15009220,725,France,Male,36,4,0.0,1,1,1,104370.67,0
15009221,557,Germany,Female,28,10,70159.18,3,1,1,39693.4,0
15009222,494,Germany,Female,43,1,0.0,4,0,0,14764.83,1
15009223,731,France,Female,31,8,20247.3,2,1,0,42233.54,0
15009224,769,Spain,Male,35,5,0.0,2,0,1,32279.97,0
15009225,850,Spain,Male,47,7,0.0,1,0,1,144760.08,0
15009226,850,France,Male,44,10,0.0,1,1,1,51150.12,0
15009227,819,Spain,Male,38,0,101242.78,2,1,1,135159.02,0
15009228,550,France,Male,39,5,0.0,4,0,1,116304.86,1
15009229,631,Germany,Female,38,5,93708.82,2,1,0,50160.63,1
15009230,711,France,Male,33,7,0.0,2,1,1,122438.6,0
15009231,694,France,Male,37,0,89291.6,1,1,0,139146.82,0
15009232,633,Spain,Male,42,4,49760.58,1,0,0,3682.85,0
15009233,777,France,Female,36,2,150472.15,1,0,1,111699.1,1
15009234,602,Germany,Female,42,5,114089.52,1,0,0,154439.11,1
15009235,671,France,Male,29,8,135710.66,2,1,1,22801.29,0
15009236,657,France,Male,31,9,124272.91,1,0,0,78397.11,0
15009237,696,France,Male,30,2,42165.51,1,1,0,59137.4,0
15009238,702,France,Female,32,8,0.0,1,0,0,127618.45,0
15009239,567,Germany,Female,50,8,0.0,1,1,1,152334.71,0
15009240,381,France,Female,45,0,82896.81,3,1,0,192907.26,0
15009241,605,Germany,Male,27,1,82377.42,1,1,0,99537.26,1
15009242,673,Germany,Male,42,10,0.0,1,0,0,143684.11,0
15009243,697,Germany,Female,34,3,0.0,1,1,0,104770.88,1
15009244,591,France,Female,31,10,52810.91,2,0,1,71721.3,0
15009245,677,Spain,Female,23,10,87324.6,1,1,1,40912.32,0
15009246,675,France,Female,47,6,81734.92,1,1,1,177581.87,0
15009247,586,France,Male,24,1,133096.77,2,1,1,116873.79,0
15009248,634,France,Female,37,6,0.0,1,1,1,128116.45,0
15009249,534,France,Female,28,4,63331.0,2,1,0,123400.27,0
15009250,461,France,Female,45,9,0.0,2,0,1,47456.15,1
15009251,767,Germany,Male,34,6,90191.88,1,1,1,64589.73,0
15009252,669,France,Male,36,8,0.0,1,0,1,168955.51,0
15009253,617,France,Male,36,8,0.0,2,1,1,89820.5,0
15009254,686,Spain,Male,41,2,118898.08,3,1,1,2931.04,0
15009255,694,France,Male,38,2,119542.74,2,0,1,87314.84,0
15009256,843,France,Female,37,6,0.0,1,0,1,46548.98,0
15009257,778,France,Male,32,4,3401.8,1,0,1,172417.96,0
15009258,683,Spain,Male,22,4,63622.8,1,1,0,102436.45,1
15009259,850,France,Male,26,4,0.0,2,1,0,198825.72,1
15009260,641,France,Male,45,8,0.0,2,0,1,6520.21,0
15009261,766,Germany,Female,34,3,147539.19,1,0,0,110401.38,0
15009262,599,Germany,Male,31,5,132861.39,2,1,0,10515.22,0
15009263,655,Germany,Male,23,5,0.0,1,1,0,56824.56,0
15009264,714,Spain,Female,20,6,0.0,2,1,1,45970.48,0
15009265,670,France,Female,30,1,0.0,1,1,1,56450.14,0
15009266,677,France,Male,46,5,0.0,1,1,1,196153.62,0
15009267,674,France,Female,32,8,60094.99,2,0,0,55689.44,0
15009268,775,France,Female,42,2,35346.02,2,1,1,32896.74,0
15009269,659,France,Female,31,1,71928.47,2,1,0,190269.29,0
15009270,593,France,Male,44,7,0.0,2,0,1,125047.06,0
15009271,645,Germany,Female,34,0,126418.24,1,1,0,57320.49,1
15009272,774,Germany,Male,25,10,0.0,1,1,0,131844.53,0
15009273,732,France,Male,35,7,0.0,2,0,1,157741.62,0
15009274,639,Germany,Male,56,4,60349.52,1,1,1,3377.81,0
15009275,575,France,Male,55,8,43384.22,3,0,0,47004.13,0
15009276,597,France,Female,42,8,67741.71,1,1,1,114182.41,0
15009277,648,Germany,Female,36,3,197364.12,2,1,0,102183.84,1
15009278,642,France,Male,41,0,0.0,1,1,1,84261.95,0
15009279,579,France,Male,41,4,73668.3,4,1,1,6178.15,0
15009280,741,France,Male,37,6,0.0,1,1,0,190216.45,0
15009281,595,Spain,Female,42,8,47803.51,1,1,0,143018.61,1
15009282,563,Germany,Female,40,9,99063.57,1,0,1,199055.81,0
15009283,631,France,Female,34,8,90587.01,2,1,0,174954.14,1
15009284,694,Spain,Female,26,8,183646.41,1,1,1,114736.62,0
15009285,561,Germany,Female,33,5,0.0,1,1,1,70458.63,1
15009286,654,Germany,Female,45,1,0.0,1,1,0,32803.46,1
15009287,608,Spain,Male,37,4,0.0,1,1,1,42275.31,1
15009288,618,France,Female,41,2,189389.41,2,1,1,173602.57,0
15009289,649,France,Female,35,5,0.0,1,0,1,172231.04,0
15009290,706,Germany,Female,27,10,0.0,2,1,1,172128.77,0
15009291,650,Germany,Female,35,4,62171.07,2,1,0,172146.16,1
15009292,850,Germany,Female,27,9,138773.15,2,1,0,37288.17,0
15009293,716,Germany,Female,27,10,127828.8,2,1,1,170740.78,0
15009294,689,Spain,Female,50,0,178473.44,2,1,0,25073.1,0
15009295,620,Spain,Male,33,9,33248.75,2,1,0,82900.64,0
15009296,601,Spain,Male,30,9,137414.46,1,1,0,198536.54,0
15009297,747,Spain,Female,54,1,49907.48,1,1,1,139562.44,0
15009298,497,Spain,Male,46,10,0.0,2,1,1,129359.75,1
15009299,757,France,Female,34,4,96638.02,1,0,1,45395.32,0
15009300,761,France,Female,42,5,42155.42,2,1,0,147336.83,0
15009301,638,France,Female,35,0,0.0,2,1,1,109521.27,0
15009302,760,Spain,Female,31,6,0.0,1,1,1,96299.71,1
15009303,622,Germany,Male,42,2,0.0,2,1,1,46807.32,0
15009304,641,Germany,Female,34,0,147220.35,2,0,1,24962.29,0
15009305,698,France,Female,38,6,100423.87,2,1,1,45748.26,0
15009306,614,France,Male,48,6,0.0,1,0,1,101041.7,0
15009307,718,Germany,Male,47,9,0.0,4,0,0,192920.16,0
15009308,605,France,Female,32,2,159145.86,2,1,1,50524.91,0
15009309,676,France,Female,42,5,153279.16,1,1,1,135511.04,0
15009310,850,France,Female,26,3,0.0,2,1,0,35106.66,0
15009311,696,France,Male,42,3,0.0,1,0,0,81528.07,0
15009312,754,Germany,Male,39,8,57887.98,1,1,0,55314.13,0
15009313,737,France,Male,41,6,132794.97,3,1,1,69092.31,0
15009314,459,Germany,Male,35,5,125294.94,2,1,0,44510.89,1
15009315,641,France,Female,58,8,134977.4,2,0,0,194635.69,0
15009316,781,Spain,Male,28,2,0.0,2,1,1,66420.54,0
15009317,536,France,Female,47,3,0.0,1,0,1,174464.86,0
15009318,633,Germany,Female,27,8,15545.03,1,0,1,67427.85,0
15009319,850,Germany,Female,43,3,188045.78,1,0,0,102522.46,1
15009320,541,France,Male,43,6,71845.14,1,0,1,182848.96,0
15009321,760,Spain,Female,38,8,0.0,2,1,0,43708.89,1
15009322,567,Germany,Male,33,3,0.0,1,0,1,92195.21,0
15009323,704,France,Male,39,8,0.0,2,1,1,189620.92,0
15009324,720,France,Male,40,6,0.0,1,1,0,170268.51,0
15009325,727,Spain,Female,55,3,0.0,1,1,0,108067.12,1
15009326,559,Spain,Male,29,2,76846.63,1,1,1,48192.45,0
15009327,762,France,Male,32,5,0.0,2,1,1,109194.3,0
15009328,582,France,Male,40,2,0.0,2,1,0,167146.87,1
15009329,499,Spain,Male,35,6,67910.71,1,0,1,136178.22,0
15009330,556,Germany,Male,36,0,0.0,2,1,0,101798.6,0
15009331,569,Spain,Female,48,6,0.0,2,1,1,48991.17,0
15009332,722,France,Female,18,2,58548.53,3,1,0,127396.99,0
15009333,747,Germany,Female,32,8,0.0,2,1,0,59517.16,0
15009334,664,France,Female,20,5,76620.65,1,0,1,2482.68,0
15009335,557,France,Female,26,6,0.0,1,0,1,75951.76,0
15009336,599,Germany,Male,62,8,104055.18,1,1,1,40370.1,1
15009337,641,Spain,Female,43,5,121536.93,1,1,1,178762.13,0
15009338,531,France,Female,47,9,0.0,2,0,1,24161.51,0
15009339,543,France,Male,37,10,96019.48,3,1,0,67842.41,1
15009340,649,Germany,Female,45,1,0.0,1,1,1,42967.08,0
15009341,629,Germany,Female,20,5,91703.28,4,1,0,33771.08,0
15009342,544,Spain,Female,48,5,219747.59,1,0,1,99057.88,0
15009343,774,Spain,Female,29,1,0.0,1,1,0,196221.89,1
15009344,582,France,Male,32,6,164207.24,1,1,0,76405.21,0
15009345,535,Spain,Female,43,8,122047.2,1,1,1,97688.68,0
15009346,773,Spain,Male,41,9,0.0,1,0,0,127292.78,0
15009347,679,Spain,Female,38,3,0.0,1,1,1,138588.19,0
15009348,622,Germany,Female,24,10,0.0,2,0,1,90201.28,0
15009349,582,Spain,Female,38,4,0.0,2,0,0,16035.85,1
15009350,614,France,Male,47,5,102905.01,2,1,1,167825.62,0
15009351,579,France,Male,32,0,0.0,1,0,0,110438.56,0
15009352,600,Spain,Male,51,7,106221.21,2,0,0,93653.49,0
15009353,666,France,Male,29,8,0.0,2,1,1,168264.83,0
